Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_90,VGND,li1,49.6800,43.5200,0.000009
FILLER_11_86,VGND,li1,45.3100,43.5200,0.000008
FILLER_11_82,VGND,li1,44.1600,43.5200,0.000008
FILLER_11_70,VGND,li1,40.4800,43.5200,0.000008
FILLER_11_57,VGND,li1,32.6600,43.5200,0.000007
FILLER_11_55,VGND,li1,31.0500,43.5200,0.000007
FILLER_11_33,VGND,li1,21.1600,43.5200,0.000006
FILLER_11_23,VGND,li1,16.5600,43.5200,0.000006
FILLER_10_119,VGND,li1,60.4900,38.0800,0.000021
FILLER_10_111,VGND,li1,58.4200,38.0800,0.000021
FILLER_10_85,VGND,li1,45.3100,38.0800,0.000021
FILLER_10_82,VGND,li1,43.7000,38.0800,0.000021
FILLER_10_74,VGND,li1,41.4000,38.0800,0.000020
FILLER_10_53,VGND,li1,30.1300,38.0800,0.000016
FILLER_10_49,VGND,li1,28.9800,38.0800,0.000013
FILLER_10_45,VGND,li1,26.4500,38.0800,0.000010
FILLER_10_39,VGND,li1,24.8400,38.0800,0.000010
FILLER_10_15,VGND,li1,12.8800,38.0800,0.000010
FILLER_10_3,VGND,li1,7.5900,38.0800,0.000010
FILLER_9_119,VGND,li1,60.4900,38.0800,0.000021
FILLER_9_113,VGND,li1,58.8800,38.0800,0.000021
FILLER_9_106,VGND,li1,55.6600,38.0800,0.000021
FILLER_9_79,VGND,li1,42.0900,38.0800,0.000020
FILLER_9_75,VGND,li1,40.2500,38.0800,0.000020
FILLER_9_69,VGND,li1,38.6400,38.0800,0.000020
FILLER_9_57,VGND,li1,34.5000,38.0800,0.000019
FILLER_9_54,VGND,li1,30.8200,38.0800,0.000016
FILLER_9_46,VGND,li1,28.5200,38.0800,0.000013
FILLER_9_34,VGND,li1,23.9200,38.0800,0.000010
FILLER_9_18,VGND,li1,14.0300,38.0800,0.000010
FILLER_9_6,VGND,li1,8.9700,38.0800,0.000010
FILLER_8_117,VGND,li1,60.0300,32.6400,0.000015
FILLER_8_37,VGND,li1,23.9200,32.6400,0.000007
FILLER_8_3,VGND,li1,7.3600,32.6400,0.000009
FILLER_7_116,VGND,li1,59.8000,32.6400,0.000015
FILLER_7_82,VGND,li1,43.7000,32.6400,0.000013
FILLER_7_52,VGND,li1,29.6700,32.6400,0.000009
FILLER_7_18,VGND,li1,14.4900,32.6400,0.000009
FILLER_6_119,VGND,li1,60.4900,27.2000,0.000041
FILLER_6_85,VGND,li1,45.5400,27.2000,0.000038
FILLER_6_77,VGND,li1,41.4000,27.2000,0.000033
FILLER_6_65,VGND,li1,35.8800,27.2000,0.000030
FILLER_6_60,VGND,li1,33.5800,27.2000,0.000028
FILLER_6_52,VGND,li1,31.2800,27.2000,0.000025
FILLER_6_27,VGND,li1,18.1700,27.2000,0.000021
FILLER_6_23,VGND,li1,17.0200,27.2000,0.000021
FILLER_5_119,VGND,li1,60.4900,27.2000,0.000041
FILLER_5_113,VGND,li1,58.8800,27.2000,0.000041
FILLER_5_111,VGND,li1,56.8100,27.2000,0.000041
FILLER_5_105,VGND,li1,55.2000,27.2000,0.000041
FILLER_5_69,VGND,li1,39.1000,27.2000,0.000031
FILLER_5_57,VGND,li1,34.5000,27.2000,0.000028
FILLER_5_55,VGND,li1,31.0500,27.2000,0.000025
FILLER_5_23,VGND,li1,16.3300,27.2000,0.000021
FILLER_5_15,VGND,li1,14.2600,27.2000,0.000022
FILLER_5_3,VGND,li1,9.6600,27.2000,0.000022
FILLER_4_119,VGND,li1,60.4900,21.7600,0.000008
FILLER_4_111,VGND,li1,58.4200,21.7600,0.000008
FILLER_4_99,VGND,li1,53.8200,21.7600,0.000008
FILLER_4_89,VGND,li1,46.6900,21.7600,0.000007
FILLER_4_79,VGND,li1,42.0900,21.7600,0.000007
FILLER_4_65,VGND,li1,35.6500,21.7600,0.000006
FILLER_4_38,VGND,li1,23.2300,21.7600,0.000004
FILLER_4_17,VGND,li1,13.5700,21.7600,0.000006
FILLER_4_10,VGND,li1,10.3500,21.7600,0.000006
FILLER_4_6,VGND,li1,9.2000,21.7600,0.000006
FILLER_3_73,VGND,li1,39.5600,21.7600,0.000006
FILLER_2_117,VGND,li1,60.0300,16.3200,0.000013
FILLER_2_105,VGND,li1,56.5800,16.3200,0.000013
FILLER_2_77,VGND,li1,41.1700,16.3200,0.000012
FILLER_2_45,VGND,li1,26.4500,16.3200,0.000008
FILLER_2_3,VGND,li1,7.3600,16.3200,0.000010
FILLER_1_119,VGND,li1,60.4900,16.3200,0.000013
FILLER_1_113,VGND,li1,58.8800,16.3200,0.000013
FILLER_1_104,VGND,li1,55.2000,16.3200,0.000013
FILLER_1_92,VGND,li1,50.6000,16.3200,0.000013
FILLER_1_67,VGND,li1,36.8000,16.3200,0.000011
FILLER_1_53,VGND,li1,30.5900,16.3200,0.000009
FILLER_1_20,VGND,li1,15.1800,16.3200,0.000009
FILLER_1_16,VGND,li1,13.1100,16.3200,0.000010
FILLER_0_119,VGND,li1,60.4900,10.8800,0.000000
FILLER_0_113,VGND,li1,58.8800,10.8800,0.000000
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000000
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000000
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000000
FILLER_0_76,VGND,li1,42.3200,10.8800,0.000000
FILLER_0_69,VGND,li1,37.7200,10.8800,0.000000
FILLER_0_57,VGND,li1,34.5000,10.8800,0.000000
FILLER_0_48,VGND,li1,29.4400,10.8800,0.000000
FILLER_0_36,VGND,li1,24.8400,10.8800,0.000000
FILLER_0_25,VGND,li1,17.7100,10.8800,0.000000
FILLER_0_17,VGND,li1,15.1800,10.8800,0.000000
FILLER_0_13,VGND,li1,11.7300,10.8800,0.000000
FILLER_0_6,VGND,li1,9.2000,10.8800,0.000000
hold20,VGND,li1,57.5000,32.6400,0.000015
hold19,VGND,li1,50.1400,32.6400,0.000014
hold18,VGND,li1,53.8200,32.6400,0.000015
hold17,VGND,li1,37.7200,16.3200,0.000011
hold16,VGND,li1,45.5400,21.7600,0.000007
hold15,VGND,li1,46.9200,54.4000,0.000011
hold14,VGND,li1,20.7000,16.3200,0.000008
hold13,VGND,li1,32.6600,54.4000,0.000008
hold12,VGND,li1,26.2200,32.6400,0.000008
hold11,VGND,li1,27.6000,27.2000,0.000023
hold10,VGND,li1,16.1000,59.8400,0.000006
hold9,VGND,li1,15.1800,38.0800,0.000010
hold8,VGND,li1,19.7800,48.9600,0.000027
hold7,VGND,li1,20.7000,32.6400,0.000008
hold6,VGND,li1,14.2600,54.4000,0.000009
hold5,VGND,li1,16.1000,38.0800,0.000010
hold4,VGND,li1,24.3800,16.3200,0.000007
hold3,VGND,li1,25.3000,65.2800,0.000000
hold2,VGND,li1,35.4200,65.2800,0.000000
hold1,VGND,li1,17.9400,21.7600,0.000005
clkload2,VGND,li1,50.1400,48.9600,0.000059
clkload1,VGND,li1,45.5400,21.7600,0.000007
clkload0,VGND,li1,18.6300,54.4000,0.000009
clkbuf_2_3__f_clk,VGND,li1,46.4600,48.9600,0.000056
clkbuf_2_2__f_clk,VGND,li1,49.2200,27.2000,0.000040
clkbuf_2_1__f_clk,VGND,li1,23.4600,48.9600,0.000026
clkbuf_2_0__f_clk,VGND,li1,21.1600,27.2000,0.000021
clkbuf_0_clk,VGND,li1,34.9600,38.0800,0.000019
fanout18,VGND,li1,11.9600,21.7600,0.000006
fanout17,VGND,li1,42.7800,16.3200,0.000012
fanout16,VGND,li1,16.1000,43.5200,0.000006
fanout15,VGND,li1,11.5000,16.3200,0.000010
fanout14,VGND,li1,32.6600,59.8400,0.000006
fanout13,VGND,li1,37.7200,48.9600,0.000043
output12,VGND,li1,59.8000,21.7600,0.000008
output11,VGND,li1,59.8000,59.8400,0.000006
input10,VGND,li1,7.5900,10.8800,0.000000
input9,VGND,li1,7.8200,16.3200,0.000010
input8,VGND,li1,8.9700,65.2800,0.000000
input7,VGND,li1,7.5900,65.2800,0.000000
input6,VGND,li1,7.5900,59.8400,0.000007
input5,VGND,li1,7.5900,48.9600,0.000027
input4,VGND,li1,7.5900,43.5200,0.000007
input3,VGND,li1,7.5900,38.0800,0.000010
input2,VGND,li1,7.5900,32.6400,0.000009
input1,VGND,li1,7.5900,21.7600,0.000006
TAP_TAPCELL_ROW_19_83,VGND,li1,57.2700,64.9880,0.000000
TAP_TAPCELL_ROW_19_82,VGND,li1,44.3900,64.9880,0.000000
TAP_TAPCELL_ROW_19_81,VGND,li1,31.5100,64.9880,0.000000
TAP_TAPCELL_ROW_19_80,VGND,li1,18.6300,64.9880,0.000000
TAP_TAPCELL_ROW_18_79,VGND,li1,44.3900,60.1310,0.000006
TAP_TAPCELL_ROW_18_78,VGND,li1,18.6300,60.1310,0.000006
TAP_TAPCELL_ROW_17_77,VGND,li1,57.2700,59.5480,0.000006
TAP_TAPCELL_ROW_17_76,VGND,li1,31.5100,59.5480,0.000006
TAP_TAPCELL_ROW_16_75,VGND,li1,44.3900,54.6910,0.000010
TAP_TAPCELL_ROW_16_74,VGND,li1,18.6300,54.6910,0.000009
TAP_TAPCELL_ROW_15_73,VGND,li1,57.2700,54.1080,0.000011
TAP_TAPCELL_ROW_15_72,VGND,li1,31.5100,54.1080,0.000007
TAP_TAPCELL_ROW_14_71,VGND,li1,44.3900,49.2510,0.000051
TAP_TAPCELL_ROW_14_70,VGND,li1,18.6300,49.2510,0.000027
TAP_TAPCELL_ROW_13_69,VGND,li1,57.2700,48.6680,0.000059
TAP_TAPCELL_ROW_13_68,VGND,li1,31.5100,48.6680,0.000031
TAP_TAPCELL_ROW_12_67,VGND,li1,44.3900,43.8110,0.000008
TAP_TAPCELL_ROW_12_66,VGND,li1,18.6300,43.8110,0.000006
TAP_TAPCELL_ROW_11_65,VGND,li1,57.2700,43.2280,0.000009
TAP_TAPCELL_ROW_11_64,VGND,li1,31.5100,43.2280,0.000007
TAP_TAPCELL_ROW_10_63,VGND,li1,44.3900,38.3710,0.000021
TAP_TAPCELL_ROW_10_62,VGND,li1,18.6300,38.3710,0.000010
TAP_TAPCELL_ROW_9_61,VGND,li1,57.2700,37.7880,0.000021
TAP_TAPCELL_ROW_9_60,VGND,li1,31.5100,37.7880,0.000016
TAP_TAPCELL_ROW_8_59,VGND,li1,44.3900,32.9310,0.000014
TAP_TAPCELL_ROW_8_58,VGND,li1,18.6300,32.9310,0.000008
TAP_TAPCELL_ROW_7_57,VGND,li1,57.2700,32.3480,0.000015
TAP_TAPCELL_ROW_7_56,VGND,li1,31.5100,32.3480,0.000010
TAP_TAPCELL_ROW_6_55,VGND,li1,44.3900,27.4910,0.000036
TAP_TAPCELL_ROW_6_54,VGND,li1,18.6300,27.4910,0.000021
TAP_TAPCELL_ROW_5_53,VGND,li1,57.2700,26.9080,0.000041
TAP_TAPCELL_ROW_5_52,VGND,li1,31.5100,26.9080,0.000025
TAP_TAPCELL_ROW_4_51,VGND,li1,44.3900,22.0510,0.000007
TAP_TAPCELL_ROW_4_50,VGND,li1,18.6300,22.0510,0.000005
TAP_TAPCELL_ROW_3_49,VGND,li1,57.2700,21.4680,0.000008
TAP_TAPCELL_ROW_3_48,VGND,li1,31.5100,21.4680,0.000005
TAP_TAPCELL_ROW_2_47,VGND,li1,44.3900,16.6110,0.000012
TAP_TAPCELL_ROW_2_46,VGND,li1,18.6300,16.6110,0.000008
TAP_TAPCELL_ROW_1_45,VGND,li1,57.2700,16.0280,0.000013
TAP_TAPCELL_ROW_1_44,VGND,li1,31.5100,16.0280,0.000010
TAP_TAPCELL_ROW_0_43,VGND,li1,57.2700,11.1710,0.000000
TAP_TAPCELL_ROW_0_42,VGND,li1,44.3900,11.1710,0.000000
TAP_TAPCELL_ROW_0_41,VGND,li1,31.5100,11.1710,0.000000
TAP_TAPCELL_ROW_0_40,VGND,li1,18.6300,11.1710,0.000000
PHY_EDGE_ROW_19_Left_39,VGND,li1,6.2100,65.2800,0.000000
PHY_EDGE_ROW_18_Left_38,VGND,li1,6.2100,59.8400,0.000007
PHY_EDGE_ROW_17_Left_37,VGND,li1,6.2100,59.8400,0.000007
PHY_EDGE_ROW_16_Left_36,VGND,li1,6.2100,54.4000,0.000010
PHY_EDGE_ROW_15_Left_35,VGND,li1,6.2100,54.4000,0.000010
PHY_EDGE_ROW_14_Left_34,VGND,li1,6.2100,48.9600,0.000027
PHY_EDGE_ROW_13_Left_33,VGND,li1,6.2100,48.9600,0.000027
PHY_EDGE_ROW_12_Left_32,VGND,li1,6.2100,43.5200,0.000007
PHY_EDGE_ROW_11_Left_31,VGND,li1,6.2100,43.5200,0.000007
PHY_EDGE_ROW_10_Left_30,VGND,li1,6.2100,38.0800,0.000010
PHY_EDGE_ROW_9_Left_29,VGND,li1,6.2100,38.0800,0.000010
PHY_EDGE_ROW_8_Left_28,VGND,li1,6.2100,32.6400,0.000009
PHY_EDGE_ROW_7_Left_27,VGND,li1,6.2100,32.6400,0.000009
PHY_EDGE_ROW_6_Left_26,VGND,li1,6.2100,27.2000,0.000022
PHY_EDGE_ROW_5_Left_25,VGND,li1,6.2100,27.2000,0.000022
PHY_EDGE_ROW_4_Left_24,VGND,li1,6.2100,21.7600,0.000006
PHY_EDGE_ROW_3_Left_23,VGND,li1,6.2100,21.7600,0.000006
PHY_EDGE_ROW_2_Left_22,VGND,li1,6.2100,16.3200,0.000010
PHY_EDGE_ROW_1_Left_21,VGND,li1,6.2100,16.3200,0.000010
PHY_EDGE_ROW_0_Left_20,VGND,li1,6.2100,10.8800,0.000000
PHY_EDGE_ROW_19_Right_19,VGND,li1,61.4100,65.2800,0.000000
PHY_EDGE_ROW_18_Right_18,VGND,li1,61.4100,59.8400,0.000006
PHY_EDGE_ROW_17_Right_17,VGND,li1,61.4100,59.8400,0.000006
PHY_EDGE_ROW_16_Right_16,VGND,li1,61.4100,54.4000,0.000011
PHY_EDGE_ROW_15_Right_15,VGND,li1,61.4100,54.4000,0.000011
PHY_EDGE_ROW_14_Right_14,VGND,li1,61.4100,48.9600,0.000059
PHY_EDGE_ROW_13_Right_13,VGND,li1,61.4100,48.9600,0.000059
PHY_EDGE_ROW_12_Right_12,VGND,li1,61.4100,43.5200,0.000009
PHY_EDGE_ROW_11_Right_11,VGND,li1,61.4100,43.5200,0.000009
PHY_EDGE_ROW_10_Right_10,VGND,li1,61.4100,38.0800,0.000021
PHY_EDGE_ROW_9_Right_9,VGND,li1,61.4100,38.0800,0.000021
PHY_EDGE_ROW_8_Right_8,VGND,li1,61.4100,32.6400,0.000015
PHY_EDGE_ROW_7_Right_7,VGND,li1,61.4100,32.6400,0.000015
PHY_EDGE_ROW_6_Right_6,VGND,li1,61.4100,27.2000,0.000041
PHY_EDGE_ROW_5_Right_5,VGND,li1,61.4100,27.2000,0.000041
PHY_EDGE_ROW_4_Right_4,VGND,li1,61.4100,21.7600,0.000008
PHY_EDGE_ROW_3_Right_3,VGND,li1,61.4100,21.7600,0.000008
PHY_EDGE_ROW_2_Right_2,VGND,li1,61.4100,16.3200,0.000013
PHY_EDGE_ROW_1_Right_1,VGND,li1,61.4100,16.3200,0.000013
PHY_EDGE_ROW_0_Right_0,VGND,li1,61.4100,10.8800,0.000000
_250_,VGND,li1,33.5800,43.5200,0.000007
_249_,VGND,li1,26.2200,43.5200,0.000005
_248_,VGND,li1,26.6800,59.8400,0.000005
_247_,VGND,li1,12.4200,59.8400,0.000007
_246_,VGND,li1,23.4600,59.8400,0.000006
_245_,VGND,li1,11.5000,54.4000,0.000010
_244_,VGND,li1,13.3400,48.9600,0.000027
_243_,VGND,li1,11.5000,43.5200,0.000007
_242_,VGND,li1,12.4200,32.6400,0.000009
_241_,VGND,li1,11.5000,27.2000,0.000022
_240_,VGND,li1,19.7800,32.6400,0.000008
_239_,VGND,li1,52.2100,21.7600,0.000008
_238_,VGND,li1,52.4400,54.4000,0.000011
_237_,VGND,li1,43.2400,54.4000,0.000010
_236_,VGND,li1,35.8800,59.8400,0.000006
_235_,VGND,li1,42.3200,59.8400,0.000006
_234_,VGND,li1,49.4500,43.5200,0.000009
_233_,VGND,li1,36.3400,32.6400,0.000012
_232_,VGND,li1,54.2800,27.2000,0.000041
_231_,VGND,li1,52.4400,32.6400,0.000015
_230_,VGND,li1,39.5600,32.6400,0.000013
_229_,VGND,li1,50.6000,38.0800,0.000021
_228_,VGND,li1,49.2200,16.3200,0.000013
_227_,VGND,li1,41.8600,16.3200,0.000012
_226_,VGND,li1,31.2800,16.3200,0.000010
_225_,VGND,li1,30.8200,21.7600,0.000005
_224_,VGND,li1,23.4600,27.2000,0.000019
_223_,VGND,li1,20.2400,16.3200,0.000008
_222_,VGND,li1,12.4200,16.3200,0.000010
_221_,VGND,li1,11.5000,21.7600,0.000006
_220_,VGND,li1,30.1300,32.6400,0.000009
_219_,VGND,li1,47.6100,59.8400,0.000006
_218_,VGND,li1,46.2300,43.5200,0.000009
_217_,VGND,li1,34.7300,27.2000,0.000028
_216_,VGND,li1,59.5700,27.2000,0.000041
_215_,VGND,li1,58.1900,32.6400,0.000015
_214_,VGND,li1,41.1700,38.0800,0.000020
_213_,VGND,li1,55.8900,38.0800,0.000021
_212_,VGND,li1,50.3700,21.7600,0.000008
_211_,VGND,li1,47.1500,16.3200,0.000013
_210_,VGND,li1,35.6500,16.3200,0.000011
_209_,VGND,li1,32.4300,21.7600,0.000005
_208_,VGND,li1,30.1300,27.2000,0.000025
_207_,VGND,li1,29.2100,16.3200,0.000009
_206_,VGND,li1,12.6500,10.8800,0.000000
_205_,VGND,li1,10.8100,10.8800,0.000000
_204_,VGND,li1,34.9600,48.9600,0.000039
_203_,VGND,li1,21.8500,43.5200,0.000006
_202_,VGND,li1,18.8600,43.5200,0.000006
_201_,VGND,li1,19.5500,38.0800,0.000010
_200_,VGND,li1,20.4700,38.0800,0.000010
_199_,VGND,li1,23.2300,48.9600,0.000026
_198_,VGND,li1,20.7000,54.4000,0.000008
_197_,VGND,li1,24.1500,54.4000,0.000007
_196_,VGND,li1,22.7700,54.4000,0.000007
_195_,VGND,li1,42.0900,32.6400,0.000013
_194_,VGND,li1,37.7200,27.2000,0.000031
_193_,VGND,li1,40.0200,27.2000,0.000033
_192_,VGND,li1,48.3000,21.7600,0.000007
_191_,VGND,li1,49.9100,38.0800,0.000021
_190_,VGND,li1,46.0000,32.6400,0.000014
_189_,VGND,li1,43.0100,27.2000,0.000036
_188_,VGND,li1,46.4600,32.6400,0.000014
_187_,VGND,li1,43.4700,38.0800,0.000021
_186_,VGND,li1,52.2100,38.0800,0.000021
_185_,VGND,li1,47.6100,38.0800,0.000021
_184_,VGND,li1,45.7700,38.0800,0.000021
_183_,VGND,li1,43.2400,21.7600,0.000007
_182_,VGND,li1,37.2600,21.7600,0.000006
_181_,VGND,li1,41.1700,21.7600,0.000006
_180_,VGND,li1,39.3300,10.8800,0.000000
_179_,VGND,li1,40.2500,16.3200,0.000012
_178_,VGND,li1,40.7100,21.7600,0.000006
_177_,VGND,li1,32.6600,16.3200,0.000010
_176_,VGND,li1,34.2700,21.7600,0.000006
_175_,VGND,li1,27.8300,21.7600,0.000005
_174_,VGND,li1,30.1300,21.7600,0.000005
_173_,VGND,li1,27.8300,16.3200,0.000008
_172_,VGND,li1,16.7900,21.7600,0.000005
_171_,VGND,li1,21.6200,21.7600,0.000005
_170_,VGND,li1,25.0700,21.7600,0.000004
_169_,VGND,li1,20.4700,10.8800,0.000000
_168_,VGND,li1,14.0300,16.3200,0.000009
_167_,VGND,li1,17.7100,16.3200,0.000008
_166_,VGND,li1,28.7500,32.6400,0.000009
_165_,VGND,li1,24.8400,21.7600,0.000004
_164_,VGND,li1,42.7800,27.2000,0.000036
_163_,VGND,li1,37.7200,21.7600,0.000006
_162_,VGND,li1,48.0700,27.2000,0.000040
_161_,VGND,li1,14.4900,21.7600,0.000006
_160_,VGND,li1,25.9900,16.3200,0.000007
_159_,VGND,li1,40.2500,48.9600,0.000047
_158_,VGND,li1,37.0300,54.4000,0.000009
_157_,VGND,li1,35.4200,59.8400,0.000006
_156_,VGND,li1,37.0300,54.4000,0.000009
_155_,VGND,li1,34.7300,54.4000,0.000008
_154_,VGND,li1,43.0100,48.9600,0.000051
_153_,VGND,li1,53.1300,48.9600,0.000059
_152_,VGND,li1,20.9300,21.7600,0.000005
_151_,VGND,li1,10.3500,32.6400,0.000009
_150_,VGND,li1,11.7300,38.0800,0.000010
_149_,VGND,li1,10.3500,38.0800,0.000010
_148_,VGND,li1,12.6500,43.5200,0.000007
_147_,VGND,li1,10.3500,54.4000,0.000010
_146_,VGND,li1,19.5500,59.8400,0.000006
_145_,VGND,li1,11.7300,59.8400,0.000007
_144_,VGND,li1,35.6500,43.5200,0.000007
_143_,VGND,li1,28.7500,54.4000,0.000007
_142_,VGND,li1,25.3000,43.5200,0.000005
_141_,VGND,li1,27.1400,48.9600,0.000027
_140_,VGND,li1,22.7700,38.0800,0.000010
_139_,VGND,li1,30.8200,48.9600,0.000031
_138_,VGND,li1,28.2900,54.4000,0.000007
_137_,VGND,li1,29.9000,48.9600,0.000031
_136_,VGND,li1,32.8900,54.4000,0.000008
_135_,VGND,li1,32.4300,48.9600,0.000035
_134_,VGND,li1,39.7900,54.4000,0.000010
_133_,VGND,li1,33.8100,48.9600,0.000035
_132_,VGND,li1,30.5900,32.6400,0.000010
_131_,VGND,li1,53.5900,38.0800,0.000021
_130_,VGND,li1,43.0100,21.7600,0.000007
_129_,VGND,li1,34.2700,16.3200,0.000010
_128_,VGND,li1,9.4300,16.3200,0.000010
_127_,VGND,li1,40.2500,43.5200,0.000008
_126_,VGND,li1,43.0100,54.4000,0.000010
_125_,VGND,li1,27.8300,43.5200,0.000006
_124_,VGND,li1,38.8700,43.5200,0.000008
_123_,VGND,li1,27.3700,38.0800,0.000013
_122_,VGND,li1,28.7500,59.8400,0.000005
_121_,VGND,li1,14.4900,65.2800,0.000000
_120_,VGND,li1,25.0700,54.4000,0.000006
_119_,VGND,li1,13.1100,48.9600,0.000027
_118_,VGND,li1,19.5500,43.5200,0.000006
_117_,VGND,li1,17.7100,38.0800,0.000010
_116_,VGND,li1,17.7100,32.6400,0.000008
_115_,VGND,li1,13.1100,32.6400,0.000009
_114_,VGND,li1,28.7500,27.2000,0.000023
_113_,VGND,li1,58.1900,21.7600,0.000008
_112_,VGND,li1,56.3500,48.9600,0.000059
_111_,VGND,li1,49.4500,54.4000,0.000011
_110_,VGND,li1,41.6300,54.4000,0.000010
