Instance,Terminal,Layer,X location,Y location,Voltage
input1,VGND,li1,58.6500,38.0800,0.000020
TAP_TAPCELL_ROW_19_83,VGND,li1,57.2700,64.9880,0.000002
TAP_TAPCELL_ROW_19_82,VGND,li1,44.3900,64.9880,0.000001
TAP_TAPCELL_ROW_19_81,VGND,li1,31.5100,64.9880,0.000001
TAP_TAPCELL_ROW_19_80,VGND,li1,18.6300,64.9880,0.000000
TAP_TAPCELL_ROW_18_79,VGND,li1,44.3900,60.1310,0.000010
TAP_TAPCELL_ROW_18_78,VGND,li1,18.6300,60.1310,0.000006
TAP_TAPCELL_ROW_17_77,VGND,li1,57.2700,59.5480,0.000011
TAP_TAPCELL_ROW_17_76,VGND,li1,31.5100,59.5480,0.000006
TAP_TAPCELL_ROW_16_75,VGND,li1,44.3900,54.6910,0.000014
TAP_TAPCELL_ROW_16_74,VGND,li1,18.6300,54.6910,0.000012
TAP_TAPCELL_ROW_15_73,VGND,li1,57.2700,54.1080,0.000015
TAP_TAPCELL_ROW_15_72,VGND,li1,31.5100,54.1080,0.000012
TAP_TAPCELL_ROW_14_71,VGND,li1,44.3900,49.2510,0.000036
TAP_TAPCELL_ROW_14_70,VGND,li1,18.6300,49.2510,0.000018
TAP_TAPCELL_ROW_13_69,VGND,li1,57.2700,48.6680,0.000040
TAP_TAPCELL_ROW_13_68,VGND,li1,31.5100,48.6680,0.000023
TAP_TAPCELL_ROW_12_67,VGND,li1,44.3900,43.8110,0.000007
TAP_TAPCELL_ROW_12_66,VGND,li1,18.6300,43.8110,0.000003
TAP_TAPCELL_ROW_11_65,VGND,li1,57.2700,43.2280,0.000008
TAP_TAPCELL_ROW_11_64,VGND,li1,31.5100,43.2280,0.000005
TAP_TAPCELL_ROW_10_63,VGND,li1,44.3900,38.3710,0.000020
TAP_TAPCELL_ROW_10_62,VGND,li1,18.6300,38.3710,0.000016
TAP_TAPCELL_ROW_9_61,VGND,li1,57.2700,37.7880,0.000020
TAP_TAPCELL_ROW_9_60,VGND,li1,31.5100,37.7880,0.000019
TAP_TAPCELL_ROW_8_59,VGND,li1,44.3900,32.9310,0.000005
TAP_TAPCELL_ROW_8_58,VGND,li1,18.6300,32.9310,0.000002
TAP_TAPCELL_ROW_7_57,VGND,li1,57.2700,32.3480,0.000006
TAP_TAPCELL_ROW_7_56,VGND,li1,31.5100,32.3480,0.000003
TAP_TAPCELL_ROW_6_55,VGND,li1,44.3900,27.4910,0.000016
TAP_TAPCELL_ROW_6_54,VGND,li1,18.6300,27.4910,0.000013
TAP_TAPCELL_ROW_5_53,VGND,li1,57.2700,26.9080,0.000016
TAP_TAPCELL_ROW_5_52,VGND,li1,31.5100,26.9080,0.000014
TAP_TAPCELL_ROW_4_51,VGND,li1,44.3900,22.0510,0.000032
TAP_TAPCELL_ROW_4_50,VGND,li1,18.6300,22.0510,0.000014
TAP_TAPCELL_ROW_3_49,VGND,li1,57.2700,21.4680,0.000034
TAP_TAPCELL_ROW_3_48,VGND,li1,31.5100,21.4680,0.000020
TAP_TAPCELL_ROW_2_47,VGND,li1,44.3900,16.6110,0.000013
TAP_TAPCELL_ROW_2_46,VGND,li1,18.6300,16.6110,0.000005
TAP_TAPCELL_ROW_1_45,VGND,li1,57.2700,16.0280,0.000015
TAP_TAPCELL_ROW_1_44,VGND,li1,31.5100,16.0280,0.000007
TAP_TAPCELL_ROW_0_43,VGND,li1,57.2700,11.1710,0.000004
TAP_TAPCELL_ROW_0_42,VGND,li1,44.3900,11.1710,0.000004
TAP_TAPCELL_ROW_0_41,VGND,li1,31.5100,11.1710,0.000002
TAP_TAPCELL_ROW_0_40,VGND,li1,18.6300,11.1710,0.000001
PHY_EDGE_ROW_19_Left_39,VGND,li1,6.2100,65.2800,0.000000
PHY_EDGE_ROW_18_Left_38,VGND,li1,6.2100,59.8400,0.000006
PHY_EDGE_ROW_17_Left_37,VGND,li1,6.2100,59.8400,0.000006
PHY_EDGE_ROW_16_Left_36,VGND,li1,6.2100,54.4000,0.000012
PHY_EDGE_ROW_15_Left_35,VGND,li1,6.2100,54.4000,0.000012
PHY_EDGE_ROW_14_Left_34,VGND,li1,6.2100,48.9600,0.000019
PHY_EDGE_ROW_13_Left_33,VGND,li1,6.2100,48.9600,0.000019
PHY_EDGE_ROW_12_Left_32,VGND,li1,6.2100,43.5200,0.000003
PHY_EDGE_ROW_11_Left_31,VGND,li1,6.2100,43.5200,0.000003
PHY_EDGE_ROW_10_Left_30,VGND,li1,6.2100,38.0800,0.000017
PHY_EDGE_ROW_9_Left_29,VGND,li1,6.2100,38.0800,0.000017
PHY_EDGE_ROW_8_Left_28,VGND,li1,6.2100,32.6400,0.000002
PHY_EDGE_ROW_7_Left_27,VGND,li1,6.2100,32.6400,0.000002
PHY_EDGE_ROW_6_Left_26,VGND,li1,6.2100,27.2000,0.000014
PHY_EDGE_ROW_5_Left_25,VGND,li1,6.2100,27.2000,0.000014
PHY_EDGE_ROW_4_Left_24,VGND,li1,6.2100,21.7600,0.000014
PHY_EDGE_ROW_3_Left_23,VGND,li1,6.2100,21.7600,0.000014
PHY_EDGE_ROW_2_Left_22,VGND,li1,6.2100,16.3200,0.000005
PHY_EDGE_ROW_1_Left_21,VGND,li1,6.2100,16.3200,0.000005
PHY_EDGE_ROW_0_Left_20,VGND,li1,6.2100,10.8800,0.000001
PHY_EDGE_ROW_19_Right_19,VGND,li1,61.4100,65.2800,0.000002
PHY_EDGE_ROW_18_Right_18,VGND,li1,61.4100,59.8400,0.000011
PHY_EDGE_ROW_17_Right_17,VGND,li1,61.4100,59.8400,0.000011
PHY_EDGE_ROW_16_Right_16,VGND,li1,61.4100,54.4000,0.000015
PHY_EDGE_ROW_15_Right_15,VGND,li1,61.4100,54.4000,0.000015
PHY_EDGE_ROW_14_Right_14,VGND,li1,61.4100,48.9600,0.000040
PHY_EDGE_ROW_13_Right_13,VGND,li1,61.4100,48.9600,0.000040
PHY_EDGE_ROW_12_Right_12,VGND,li1,61.4100,43.5200,0.000008
PHY_EDGE_ROW_11_Right_11,VGND,li1,61.4100,43.5200,0.000008
PHY_EDGE_ROW_10_Right_10,VGND,li1,61.4100,38.0800,0.000020
PHY_EDGE_ROW_9_Right_9,VGND,li1,61.4100,38.0800,0.000020
PHY_EDGE_ROW_8_Right_8,VGND,li1,61.4100,32.6400,0.000006
PHY_EDGE_ROW_7_Right_7,VGND,li1,61.4100,32.6400,0.000006
PHY_EDGE_ROW_6_Right_6,VGND,li1,61.4100,27.2000,0.000016
PHY_EDGE_ROW_5_Right_5,VGND,li1,61.4100,27.2000,0.000016
PHY_EDGE_ROW_4_Right_4,VGND,li1,61.4100,21.7600,0.000034
PHY_EDGE_ROW_3_Right_3,VGND,li1,61.4100,21.7600,0.000034
PHY_EDGE_ROW_2_Right_2,VGND,li1,61.4100,16.3200,0.000015
PHY_EDGE_ROW_1_Right_1,VGND,li1,61.4100,16.3200,0.000015
PHY_EDGE_ROW_0_Right_0,VGND,li1,61.4100,10.8800,0.000004
_250_,VGND,li1,39.5600,27.2000,0.000016
_249_,VGND,li1,40.9400,43.5200,0.000007
_248_,VGND,li1,38.6400,38.0800,0.000020
_247_,VGND,li1,54.2800,54.4000,0.000015
_246_,VGND,li1,54.2800,59.8400,0.000011
_245_,VGND,li1,52.4400,48.9600,0.000040
_244_,VGND,li1,52.4400,43.5200,0.000008
_243_,VGND,li1,39.5600,54.4000,0.000014
_242_,VGND,li1,41.8600,59.8400,0.000009
_241_,VGND,li1,42.3200,48.9600,0.000034
_240_,VGND,li1,55.6600,32.6400,0.000006
_239_,VGND,li1,55.8900,21.7600,0.000034
_238_,VGND,li1,49.6800,10.8800,0.000004
_237_,VGND,li1,52.4400,16.3200,0.000015
_236_,VGND,li1,38.6400,16.3200,0.000012
_235_,VGND,li1,39.5600,16.3200,0.000012
_234_,VGND,li1,55.4300,16.3200,0.000015
_233_,VGND,li1,12.4200,48.9600,0.000019
_232_,VGND,li1,26.6800,48.9600,0.000016
_231_,VGND,li1,32.2000,48.9600,0.000023
_230_,VGND,li1,20.7000,59.8400,0.000006
_229_,VGND,li1,25.7600,59.8400,0.000005
_228_,VGND,li1,26.6800,38.0800,0.000016
_227_,VGND,li1,26.2200,32.6400,0.000002
_226_,VGND,li1,11.5000,38.0800,0.000017
_225_,VGND,li1,11.9600,38.0800,0.000017
_224_,VGND,li1,23.9200,27.2000,0.000012
_223_,VGND,li1,22.0800,21.7600,0.000013
_222_,VGND,li1,12.8800,21.7600,0.000014
_221_,VGND,li1,11.5000,27.2000,0.000014
_220_,VGND,li1,36.5700,27.2000,0.000015
_219_,VGND,li1,43.4700,10.8800,0.000004
_218_,VGND,li1,58.1900,21.7600,0.000034
_217_,VGND,li1,12.6500,54.4000,0.000012
_216_,VGND,li1,32.4300,54.4000,0.000012
_215_,VGND,li1,37.4900,48.9600,0.000028
_214_,VGND,li1,32.4300,59.8400,0.000007
_213_,VGND,li1,31.0500,59.8400,0.000006
_212_,VGND,li1,32.8900,38.0800,0.000019
_211_,VGND,li1,31.5100,32.6400,0.000003
_210_,VGND,li1,8.5100,43.5200,0.000003
_209_,VGND,li1,11.2700,32.6400,0.000002
_208_,VGND,li1,29.2100,27.2000,0.000014
_207_,VGND,li1,23.6900,16.3200,0.000005
_206_,VGND,li1,12.1900,21.7600,0.000014
_205_,VGND,li1,11.7300,27.2000,0.000014
_204_,VGND,li1,50.1400,27.2000,0.000016
_203_,VGND,li1,48.9900,32.6400,0.000005
_202_,VGND,li1,46.4600,54.4000,0.000015
_201_,VGND,li1,42.5500,48.9600,0.000034
_200_,VGND,li1,42.5500,54.4000,0.000014
_199_,VGND,li1,50.8300,38.0800,0.000020
_198_,VGND,li1,55.6600,48.9600,0.000040
_197_,VGND,li1,59.1100,54.4000,0.000015
_196_,VGND,li1,59.1100,48.9600,0.000040
_195_,VGND,li1,15.4100,54.4000,0.000012
_194_,VGND,li1,17.4800,48.9600,0.000018
_193_,VGND,li1,19.7800,43.5200,0.000003
_192_,VGND,li1,25.7600,54.4000,0.000010
_191_,VGND,li1,20.4700,48.9600,0.000018
_190_,VGND,li1,25.7600,48.9600,0.000016
_189_,VGND,li1,25.0700,43.5200,0.000003
_188_,VGND,li1,22.5400,54.4000,0.000012
_187_,VGND,li1,17.7100,54.4000,0.000012
_186_,VGND,li1,29.2100,54.4000,0.000011
_185_,VGND,li1,27.8300,54.4000,0.000011
_184_,VGND,li1,30.1300,59.8400,0.000006
_183_,VGND,li1,27.1400,43.5200,0.000004
_182_,VGND,li1,20.7000,38.0800,0.000015
_181_,VGND,li1,20.4700,38.0800,0.000015
_180_,VGND,li1,17.2500,38.0800,0.000016
_179_,VGND,li1,21.3900,43.5200,0.000003
_178_,VGND,li1,20.4700,32.6400,0.000002
_177_,VGND,li1,14.7200,43.5200,0.000003
_176_,VGND,li1,17.7100,38.0800,0.000016
_175_,VGND,li1,13.1100,32.6400,0.000002
_174_,VGND,li1,15.4100,32.6400,0.000002
_173_,VGND,li1,16.3300,43.5200,0.000003
_172_,VGND,li1,17.7100,27.2000,0.000013
_171_,VGND,li1,22.5400,32.6400,0.000002
_170_,VGND,li1,29.6700,27.2000,0.000014
_169_,VGND,li1,15.8700,21.7600,0.000014
_168_,VGND,li1,13.5700,21.7600,0.000014
_167_,VGND,li1,13.1100,27.2000,0.000013
_166_,VGND,li1,31.9700,27.2000,0.000014
_165_,VGND,li1,33.1200,32.6400,0.000003
_164_,VGND,li1,24.3800,43.5200,0.000003
_163_,VGND,li1,18.8600,43.5200,0.000003
_162_,VGND,li1,29.6700,54.4000,0.000011
_161_,VGND,li1,29.2100,21.7600,0.000018
_160_,VGND,li1,27.3700,21.7600,0.000016
_159_,VGND,li1,49.9100,27.2000,0.000016
_158_,VGND,li1,42.5500,21.7600,0.000031
_157_,VGND,li1,39.1000,21.7600,0.000028
_156_,VGND,li1,46.6900,27.2000,0.000016
_155_,VGND,li1,37.4900,21.7600,0.000025
_154_,VGND,li1,58.6500,16.3200,0.000015
_153_,VGND,li1,52.2100,21.7600,0.000033
_152_,VGND,li1,54.9700,38.0800,0.000020
_151_,VGND,li1,46.6900,54.4000,0.000015
_150_,VGND,li1,46.6900,59.8400,0.000010
_149_,VGND,li1,41.1700,59.8400,0.000009
_148_,VGND,li1,54.9700,38.0800,0.000020
_147_,VGND,li1,56.3500,43.5200,0.000008
_146_,VGND,li1,54.9700,59.8400,0.000011
_145_,VGND,li1,54.9700,54.4000,0.000015
_144_,VGND,li1,48.5300,16.3200,0.000014
_143_,VGND,li1,41.1700,38.0800,0.000020
_142_,VGND,li1,45.0800,38.0800,0.000020
_141_,VGND,li1,42.7800,32.6400,0.000005
_140_,VGND,li1,47.6100,38.0800,0.000020
_139_,VGND,li1,42.3200,32.6400,0.000005
_138_,VGND,li1,44.8500,32.6400,0.000005
_137_,VGND,li1,46.0000,27.2000,0.000016
_136_,VGND,li1,45.7700,32.6400,0.000005
_135_,VGND,li1,40.2500,32.6400,0.000004
_134_,VGND,li1,42.5500,27.2000,0.000016
_133_,VGND,li1,47.1500,32.6400,0.000005
_132_,VGND,li1,30.5900,27.2000,0.000014
_131_,VGND,li1,27.8300,43.5200,0.000004
_130_,VGND,li1,28.7500,43.5200,0.000004
_129_,VGND,li1,16.3300,43.5200,0.000003
_128_,VGND,li1,10.3500,27.2000,0.000014
_127_,VGND,li1,54.9700,21.7600,0.000034
_126_,VGND,li1,52.2100,27.2000,0.000016
_125_,VGND,li1,47.1500,43.5200,0.000008
_124_,VGND,li1,44.3900,27.2000,0.000016
_123_,VGND,li1,41.6300,43.5200,0.000007
_122_,VGND,li1,38.4100,38.0800,0.000020
_121_,VGND,li1,59.5700,59.8400,0.000011
_120_,VGND,li1,59.5700,59.8400,0.000011
_119_,VGND,li1,59.1100,43.5200,0.000008
_118_,VGND,li1,58.1900,43.5200,0.000008
_117_,VGND,li1,48.9900,54.4000,0.000015
_116_,VGND,li1,58.1900,59.8400,0.000011
_115_,VGND,li1,43.4700,43.5200,0.000007
_114_,VGND,li1,56.3500,32.6400,0.000006
_113_,VGND,li1,59.5700,27.2000,0.000016
_112_,VGND,li1,58.1900,10.8800,0.000004
_111_,VGND,li1,58.1900,27.2000,0.000016
_110_,VGND,li1,45.3100,16.3200,0.000013
